Name,assists,bonus,bps,clean_sheets,creativity,element_code,end_cost,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,goals_conceded,goals_scored,ict_index,influence,minutes,own_goals,penalties_missed,penalties_saved,red_cards,saves,season_name,start_cost,starts,threat,total_points,yellow_cards
Nathaniel_Clyne_222,1,0,259,5,67.8,57328,43,0.21,0.42,0.21,21.65,16,0,27.0,179.6,1335,0,0,0,0,0,2023/24,45,14,21.0,52,0
Nathaniel_Phillips_306,0,0,0,0,0.0,197464,40,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,2023/24,40,0,0.0,0,0
Nayef_Aguerd_522,0,0,282,2,58.1,210494,44,0.41,1.78,1.37,38.79,44,1,64.4,439.4,1857,0,0,0,1,0,2023/24,45,21,145.0,36,1
Neal_Maupay_258,3,6,248,4,242.5,115382,49,1.99,8.88,6.89,26.36,37,6,112.6,325.8,1417,0,0,0,0,0,2023/24,50,14,568.0,76,8
Neco_Williams_467,1,2,224,1,195.2,215136,43,1.54,2.28,0.74,23.05,33,0,72.8,393.4,1630,0,0,0,0,0,2023/24,45,18,139.0,39,4
Nick_Pope_424,0,1,279,6,0.0,98747,53,0.0,0.02,0.02,15.92,16,0,32.7,323.0,1345,0,0,0,0,43,2023/24,55,15,4.0,57,1
Nicolas_Jackson_211,6,12,479,9,501.7,517052,70,3.0,21.14,18.14,47.46,48,14,237.7,783.8,2801,0,0,0,0,0,2023/24,70,31,1098.0,142,10
Nicolas_Pépé_16,0,0,0,0,0.0,195735,49,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,2023/24,50,0,0.0,0,0
Nicolás_Domínguez_712,2,6,276,6,176.2,250199,50,1.14,2.44,1.3,21.2,27,2,70.6,340.4,1489,0,0,0,0,0,2023/24,50,19,187.0,67,4
Nicolò_Zaniolo_672,0,0,36,2,120.1,245414,54,0.7,3.37,2.67,14.17,13,2,61.9,146.8,824,0,0,0,0,0,2023/24,55,9,357.0,34,7
Nikola_Vlašić_543,0,0,0,0,0.0,180151,45,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,2023/24,45,0,0.0,0,0
Noha_Lemina_800,0,0,0,0,0.0,550833,50,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,2023/24,50,0,0.0,0,0
Noni_Madueke_208,3,7,253,4,287.5,248857,53,2.13,4.64,2.51,18.37,19,5,102.8,341.6,1044,0,0,0,0,0,2023/24,55,13,401.0,76,2
Norberto Bercique_Gomes Betuncal_691,0,3,105,2,139.6,486385,57,0.3,6.76,6.46,18.11,20,3,71.3,158.8,943,0,1,0,0,0,2023/24,60,9,425.0,50,2
Norberto_Murara Neto_77,0,14,592,7,0.0,69752,46,0.01,0.01,0.0,49.66,55,0,87.5,875.2,2880,0,0,1,0,113,2023/24,45,32,0.0,110,5
Noël_Atom_861,0,0,0,0,0.0,549014,40,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,2023/24,40,0,0.0,0,0
Nuno_Varela Tavares_23,0,0,69,1,48.8,437626,40,0.38,0.54,0.16,4.97,9,0,13.8,61.8,454,0,0,0,0,0,2023/24,40,5,28.0,11,2
Nélson_Cabral Semedo_572,2,0,455,5,395.7,200402,45,1.69,2.65,0.97,69.09,62,0,107.2,508.8,3084,0,0,0,1,0,2023/24,45,36,165.0,63,10
Odeluga_Offiah_845,0,0,21,0,5.5,445548,40,0.03,0.03,0.0,2.56,3,0,1.6,6.4,126,0,0,0,0,0,2023/24,40,1,4.0,4,0
Odsonne_Edouard_225,0,9,246,6,256.7,199670,53,0.86,7.19,6.33,20.54,24,7,128.0,359.6,1545,0,0,0,0,0,2023/24,55,17,663.0,79,4
Odysseas_Vlachodimos_710,0,0,79,1,10.0,111452,45,0.01,0.01,0.0,7.48,12,0,11.2,101.8,450,0,0,0,0,10,2023/24,45,5,0.0,12,0
Oleksandr_Zinchenko_31,2,16,468,9,474.8,206325,50,2.65,3.25,0.6,12.33,15,1,100.4,395.4,1717,0,0,0,0,0,2023/24,50,20,133.0,104,2
Oliver_Arblaster_823,0,0,131,0,140.5,532372,45,0.82,0.84,0.02,20.34,28,0,32.0,155.4,942,1,0,0,0,0,2023/24,45,11,23.0,19,2
Oliver_McBurnie_485,3,9,225,1,195.9,169432,54,1.98,8.88,6.91,27.74,43,6,107.5,377.4,1279,0,0,0,2,0,2023/24,55,15,501.0,66,3
Oliver_Norwood_488,0,3,232,0,275.3,79934,48,1.23,2.33,1.1,35.98,47,1,66.8,311.2,1429,0,0,0,0,0,2023/24,50,16,82.0,42,8
Oliver_Scarles_784,0,0,0,0,0.0,536109,40,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,2023/24,40,0,0.0,0,0
Oliver_Skipp_515,0,0,105,0,126.2,209042,45,0.5,1.27,0.77,17.25,17,0,28.1,92.0,691,0,0,0,0,0,2023/24,50,5,65.0,22,3
Oliwier_Zych_686,0,0,0,0,0.0,516159,40,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,2023/24,40,0,0.0,0,0
Ollie_Harrison_820,0,0,0,0,0.0,597983,45,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,2023/24,45,0,0.0,0,0
Ollie_Watkins_60,18,29,752,7,588.5,178301,89,4.02,20.76,16.74,55.05,56,19,302.8,1024.6,3222,0,0,0,0,0,2023/24,80,37,1420.0,228,4
Olu_Aina_604,1,2,289,2,181.7,159506,45,1.01,1.35,0.34,29.01,39,1,54.4,312.0,1690,0,0,0,0,0,2023/24,45,20,49.0,45,3
Omar_Richards_461,0,0,0,0,0.0,204822,44,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,2023/24,45,0,0.0,0,0
Omari_Forson_632,1,0,23,0,23.6,487828,44,0.02,0.05,0.03,0.81,2,0,5.2,24.2,67,0,0,0,0,0,2023/24,45,1,4.0,7,0
Omari_Kellyman_618,0,0,6,0,0.5,549068,45,0.0,0.04,0.04,1.03,1,0,0.5,2.6,35,0,0,0,0,0,2023/24,45,0,2.0,2,0
Orel_Mangala_453,0,0,186,3,108.7,179519,50,0.28,1.05,0.77,24.5,31,1,36.0,208.0,1562,0,0,0,0,0,2023/24,50,19,44.0,40,6
Oscar_Bobb_345,2,2,112,1,147.1,477555,44,1.1,2.6,1.5,2.91,5,1,36.0,105.4,294,0,0,0,0,0,2023/24,45,2,107.0,30,0
Owen_Beck_782,0,0,2,0,0.3,430992,45,0.0,0.0,0.0,0.95,0,0,0.5,5.0,7,0,0,0,0,0,2023/24,45,0,0.0,1,0
Owen_Dodgson_622,0,0,0,0,0.0,461567,40,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,2023/24,40,0,0.0,0,0
Owen_Hampson_857,0,0,0,0,0.0,591538,45,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,2023/24,45,0,0.0,0,0
Owen_Hesketh_769,0,0,0,0,0.0,432712,45,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,2023/24,45,0,0.0,0,0
Pablo_Fornals Malla_534,0,0,68,1,75.5,217593,46,0.34,0.65,0.31,9.49,9,0,21.9,64.2,418,0,0,0,0,0,2023/24,50,4,79.0,19,0
Pablo_Sarabia_570,7,8,358,6,795.3,88484,45,5.0,10.52,5.52,30.95,27,4,168.4,469.2,1737,0,0,0,0,0,2023/24,50,20,418.0,99,5
Pape Matar_Sarr_513,3,4,397,9,373.3,482442,44,2.09,5.26,3.17,34.83,27,3,110.2,406.0,2063,0,0,0,0,0,2023/24,45,27,317.0,86,9
Pascal_Groß_134,11,29,724,7,1674.9,60307,61,8.89,15.29,6.4,51.16,50,4,309.9,988.6,3112,0,0,0,0,0,2023/24,65,34,434.0,153,6
Pau_Torres_584,0,4,461,6,150.6,244954,46,0.71,1.67,0.96,40.0,37,2,76.6,479.4,2462,0,0,0,0,0,2023/24,45,27,135.0,85,1
Paul_Dummett_581,0,0,10,0,1.1,106618,39,0.0,0.02,0.02,0.93,1,0,0.5,5.2,18,0,0,0,0,0,2023/24,40,0,4.0,5,0
Pedro_Lomba Neto_567,11,8,310,3,599.2,247632,55,3.69,6.86,3.17,29.09,27,2,135.5,371.4,1516,0,0,0,0,0,2023/24,55,18,389.0,86,4
Pedro_Porro_506,8,20,720,7,877.4,441164,59,6.18,9.1,2.92,58.42,54,3,208.5,839.0,3090,0,0,0,0,0,2023/24,50,35,365.0,136,3
Pelly Ruddock_Mpanzu_582,0,0,107,1,102.3,104047,46,1.41,2.01,0.6,29.41,29,0,28.0,108.8,1085,0,0,0,0,0,2023/24,50,11,70.0,35,1
Pervis_Estupiñán_131,3,7,291,3,382.6,204214,47,2.22,3.22,1.0,26.5,26,2,89.0,350.8,1242,1,0,0,0,0,2023/24,50,15,156.0,57,4
Phil_Foden_353,8,31,866,14,1157.8,209244,85,6.95,17.12,10.17,28.51,27,19,348.8,1154.8,2860,0,0,0,0,0,2023/24,75,33,1172.0,230,2
Philip_Billing_63,3,3,228,2,313.5,168991,51,2.11,4.64,2.53,29.25,36,2,88.3,304.2,1385,0,0,0,1,0,2023/24,55,13,267.0,60,3
Philippe_Coutinho Correia_38,0,0,7,0,2.8,84583,58,0.02,0.17,0.15,0.68,1,0,1.8,4.0,24,0,0,0,0,0,2023/24,60,0,12.0,2,0
Pierre-Emerick_Aubameyang_188,0,0,0,0,0.0,54694,65,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,2023/24,65,0,0.0,0,0
Pierre-Emile_Højbjerg_499,0,0,239,1,205.8,132015,51,1.57,2.24,0.68,26.52,28,0,59.7,282.2,1289,1,0,0,0,0,2023/24,55,8,108.0,39,4
Radek_Vítek_669,0,0,0,0,0.0,477733,40,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,2023/24,40,0,0.0,0,0
Radu_Dragusin_777,0,0,82,1,7.4,493125,42,0.01,0.15,0.14,8.2,7,0,11.0,95.4,424,0,0,0,0,0,2023/24,45,4,6.0,14,1
Raheem_Sterling_216,8,8,323,5,473.7,103955,68,4.33,10.72,6.39,32.83,38,8,172.1,502.8,1972,0,0,0,0,0,2023/24,70,22,747.0,123,7
Raphaël_Varane_395,0,2,273,3,35.3,90152,49,0.36,1.17,0.81,27.29,23,1,47.7,356.2,1370,0,0,0,0,0,2023/24,50,16,85.0,44,2
Rasmus_Højlund_617,2,14,362,6,345.8,497894,71,0.96,7.93,6.97,40.64,35,10,147.0,480.6,2156,0,0,0,0,0,2023/24,70,25,648.0,112,2
Rayan_Aït-Nouri_545,3,6,365,3,376.9,448514,46,1.81,4.93,3.12,45.79,43,2,107.7,448.4,2327,0,0,0,0,0,2023/24,45,29,253.0,77,7
Raúl_Jiménez_558,0,13,237,4,185.9,102057,50,0.96,6.33,5.37,37.43,29,7,95.1,335.8,1390,0,0,0,1,0,2023/24,55,18,440.0,72,3
Reece_Burke_318,4,2,260,1,172.4,156658,40,0.92,2.78,1.86,36.53,37,0,70.9,406.4,1659,0,0,0,0,0,2023/24,40,20,131.0,40,5
Reece_James_206,2,0,106,0,172.1,225796,53,1.36,1.66,0.3,11.31,13,0,37.1,137.4,416,0,0,0,2,0,2023/24,55,5,61.0,11,0
Reiss_Nelson_578,0,0,58,1,87.7,200641,48,0.43,0.61,0.18,2.18,1,0,16.9,42.8,256,0,0,0,0,0,2023/24,50,1,39.0,16,1
Remi_Matthews_233,0,0,3,0,0.0,169593,39,0.0,0.0,0.0,0.07,1,0,0.1,1.0,3,0,0,0,0,0,2023/24,40,0,0.0,1,0
Remo_Freuler_446,0,0,0,0,0.0,89076,49,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,2023/24,50,0,0.0,0,0
Reuell_Walters_736,0,0,0,0,0.0,535262,40,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,2023/24,40,0,0.0,0,0
Rhian_Brewster_477,0,0,14,0,28.3,195473,49,0.08,0.41,0.33,7.82,8,0,13.3,21.0,338,0,0,0,1,0,2023/24,50,3,85.0,11,0
Rhys_Bennett_768,0,0,0,0,0.0,515500,40,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,2023/24,40,0,0.0,0,0
Rhys_Norrington-Davies_487,0,0,12,0,11.7,443211,39,0.0,0.0,0.0,2.58,6,0,2.0,8.2,109,0,0,0,0,0,2023/24,40,2,2.0,2,1
Richarlison_de Andrade_509,4,7,305,7,208.4,212319,68,1.42,10.91,9.49,25.59,18,11,152.1,560.6,1481,0,0,0,0,0,2023/24,70,18,758.0,122,3
Richie_Laryea_452,0,0,0,0,0.0,221403,45,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,2023/24,45,0,0.0,0,0
Rico_Henry_103,1,0,74,1,67.9,194010,42,0.9,0.97,0.07,5.12,5,0,15.7,72.8,401,0,0,0,0,0,2023/24,45,5,17.0,13,1
Rico_Lewis_358,0,2,215,4,195.9,477064,42,1.25,1.88,0.63,8.73,9,2,45.8,148.0,804,0,0,0,0,0,2023/24,45,8,114.0,52,1
Riyad_Mahrez_359,0,0,0,0,0.0,103025,75,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,2023/24,75,0,0.0,0,0
Rob_Holding_7,0,0,0,0,0.0,156074,43,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,2023/24,45,0,0.0,0,0
Robert_Sánchez_145,0,7,317,3,0.1,215059,45,0.0,0.0,0.0,23.72,25,0,45.2,450.6,1433,0,0,1,0,53,2023/24,45,16,0.0,59,2
Robin_Olsen_53,0,3,107,0,0.0,111782,39,0.0,0.0,0.0,10.03,13,0,19.5,194.6,405,0,0,1,0,21,2023/24,40,4,0.0,17,0
Rodrigo_Bentancur_492,1,0,153,1,174.9,202993,54,1.05,3.06,2.01,19.98,25,1,52.1,193.0,997,0,0,0,0,0,2023/24,55,13,156.0,32,7
Rodrigo_Duarte Ribeiro_809,0,0,9,0,1.3,551232,45,0.0,0.0,0.0,0.13,0,0,0.9,1.2,14,0,0,0,0,0,2023/24,45,0,6.0,4,0
Rodrigo_Hernandez_365,10,19,737,14,894.8,220566,56,6.15,10.14,3.99,29.89,26,8,242.3,1043.8,2931,0,0,0,1,0,2023/24,55,34,484.0,159,8
Rodrigo_Muniz Carvalho_279,2,12,299,6,213.1,244042,43,0.94,9.7,8.76,26.67,27,9,148.2,409.0,1589,0,0,0,0,0,2023/24,45,18,875.0,97,1
Romain_Faivre_799,0,0,9,0,2.5,441240,50,0.03,0.18,0.15,0.14,1,0,1.8,5.0,37,0,0,0,0,0,2023/24,50,0,13.0,4,1
Romelu_Lukaku Bolingoli_207,0,0,0,0,0.0,66749,68,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,2023/24,70,0,0.0,0,0
Roméo_Lavia_667,0,0,2,0,1.9,514356,49,0.01,0.01,0.0,0.33,0,0,0.6,3.6,32,0,0,0,0,0,2023/24,50,0,0.0,1,0
Ronnie_Stutter_717,0,0,0,0,0.0,517996,45,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,2023/24,45,0,0.0,0,0
Roshaun_Mathurin_842,0,0,0,0,0.0,493121,44,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,2023/24,45,0,0.0,0,0
Ross_Barkley_630,5,4,498,2,622.8,88894,45,2.73,6.64,3.91,60.84,66,5,168.7,687.4,2616,0,0,0,0,0,2023/24,50,30,379.0,101,6
Ryan_Christie_65,5,5,433,8,780.2,158499,50,5.37,7.86,2.49,48.61,56,0,175.4,620.2,2908,0,0,0,0,0,2023/24,50,35,351.0,90,6
Ryan_Fraser_410,0,0,0,0,0.0,90105,49,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,2023/24,50,0,0.0,0,0
Ryan_Fredericks_68,0,0,0,0,0.0,81012,43,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,2023/24,45,0,0.0,0,0
Ryan_Giles_553,0,0,81,0,108.7,232351,42,0.56,0.68,0.12,14.04,14,0,23.1,83.2,498,0,0,0,0,0,2023/24,45,5,38.0,11,0
Ryan_Gravenberch_708,0,3,176,3,229.4,441266,50,1.35,3.43,2.08,15.05,17,1,61.5,187.0,1110,0,0,0,0,0,2023/24,50,12,198.0,45,0
Ryan_Oné_730,0,0,3,0,0.3,585472,44,0.0,0.0,0.0,1.28,2,0,0.0,0.0,7,0,0,0,0,0,2023/24,45,0,0.0,1,0
Ryan_Sessegnon_514,0,0,0,0,0.0,184349,44,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,2023/24,45,0,0.0,0,0
Ryan_Trevitt_118,0,0,0,0,0.0,591357,45,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,2023/24,45,0,0.0,0,0
Ryan_Yates_470,1,1,235,1,133.8,204968,48,0.59,3.37,2.78,31.96,38,1,72.1,330.4,1979,0,0,0,0,0,2023/24,50,21,258.0,59,6
Rúben_Gato Alves Dias_350,0,3,513,9,208.5,171314,55,1.93,3.31,1.38,25.12,28,0,101.5,578.4,2557,1,0,0,0,0,2023/24,55,28,225.0,88,0
Rúnar Alex_Rúnarsson_18,0,0,0,0,0.0,115918,40,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,2023/24,40,0,0.0,0,0
Sam_Curtis_828,0,0,2,0,0.3,549344,40,0.0,0.0,0.0,0.27,0,0,0.3,2.2,27,0,0,0,0,0,2023/24,40,0,0.0,1,0
Sam_Johnstone_230,0,7,310,6,0.0,101982,43,0.0,0.0,0.0,27.17,27,0,32.2,321.4,1796,0,0,0,0,41,2023/24,45,20,0.0,68,1
Sam_Proctor_765,0,0,0,0,0.0,564505,40,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,2023/24,40,0,0.0,0,0
Sam_Surridge_464,0,0,0,0,0.0,217331,45,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,2023/24,45,0,0.0,0,0
Saman_Ghoddos_701,0,0,127,0,163.8,205836,45,1.05,1.35,0.3,12.66,20,1,35.1,139.8,728,0,0,0,0,0,2023/24,45,7,45.0,26,5
Samuel_Bastien_158,0,0,0,0,0.0,189776,49,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,2023/24,50,0,0.0,0,0
Samy_Chouchane_843,0,0,0,0,0.0,513840,45,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,2023/24,45,0,0.0,0,0
Sander_Berge_475,2,3,430,2,446.3,207189,46,1.66,3.7,2.04,66.96,70,1,114.3,533.6,3002,0,0,0,1,0,2023/24,50,34,161.0,74,8
Sandro_Tonali_429,0,0,86,1,105.0,432422,52,0.47,1.09,0.62,6.66,5,1,23.8,81.8,437,0,0,0,0,0,2023/24,55,5,50.0,16,2
Santiago_Bueno_697,0,0,124,0,27.1,231480,45,0.01,0.01,0.0,20.71,18,0,20.3,173.8,819,0,0,0,0,0,2023/24,45,9,2.0,13,1
Sasa_Kalajdzic_562,0,4,88,1,48.7,429414,49,0.26,1.27,1.01,2.57,2,2,20.7,94.0,158,0,0,0,0,0,2023/24,50,1,66.0,24,0
Saïd_Benrahma_525,1,0,64,2,164.9,172841,56,0.77,2.68,1.91,12.91,8,0,44.6,85.4,611,0,1,0,0,0,2023/24,60,5,196.0,20,1
Saša_Lukić_276,0,0,157,5,155.6,212314,43,0.46,1.95,1.49,22.86,20,1,46.2,192.4,1113,0,0,0,0,0,2023/24,45,13,115.0,43,3
Scott_Carson_347,0,0,0,0,0.0,17601,38,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,2023/24,40,0,0.0,0,0
Scott_McKenna_455,0,1,64,1,32.4,168281,44,0.17,0.38,0.21,5.64,6,0,13.8,89.0,416,0,0,0,0,0,2023/24,45,5,17.0,12,0
Scott_McTominay_392,1,5,307,7,179.5,195851,45,0.41,6.4,6.0,39.95,30,7,121.3,539.4,1891,0,0,0,0,0,2023/24,50,18,492.0,98,2
Scott_Twine_180,0,0,0,0,0.0,226473,49,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,2023/24,50,0,0.0,0,0
Seamus_Coleman_247,0,3,141,4,49.9,59949,44,0.7,0.7,0.0,10.48,10,0,16.5,108.6,661,1,0,0,0,0,2023/24,45,7,6.0,30,0
Sean_Longstaff_421,3,3,418,10,357.1,180135,48,2.8,9.56,6.76,51.59,50,6,138.8,550.0,2742,0,0,0,0,0,2023/24,50,30,479.0,110,7
Sepp_van den Berg_312,0,0,0,0,0.0,444765,40,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,2023/24,40,0,0.0,0,0
Serge_Aurier_436,2,3,137,1,84.8,80226,45,0.45,0.61,0.16,13.94,15,0,31.8,187.6,831,0,0,0,0,0,2023/24,45,10,45.0,27,2
Sergi_Canós Tenés_95,0,0,0,0,0.0,174932,50,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,2023/24,50,0,0.0,0,0
Sergio_Gómez_366,1,0,24,0,23.0,437468,38,0.19,0.51,0.32,1.42,2,0,5.6,22.6,48,0,0,0,0,0,2023/24,40,0,10.0,9,0
Sergio_Reguilón_508,6,14,350,5,436.3,199249,45,2.83,3.77,0.94,30.44,30,0,93.8,390.2,1524,0,0,0,1,0,2023/24,45,18,111.0,74,7
Shandon_Baptiste_92,1,0,83,0,54.8,432160,43,0.36,1.25,0.89,3.21,5,1,20.6,92.4,222,0,0,0,0,0,2023/24,45,2,60.0,19,1
Shea_Charles_348,0,0,0,0,0.0,463210,45,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,2023/24,45,0,0.0,0,0
Shola_Shoretire_399,0,0,0,0,0.0,472464,44,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,2023/24,45,0,0.0,0,0
Simon_Adingra_122,1,8,330,4,507.8,535818,50,3.26,7.45,4.19,36.64,38,6,173.4,477.6,2220,0,0,0,0,0,2023/24,50,25,751.0,97,3
Siriki_Dembélé_67,0,0,0,0,0.0,244085,45,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,2023/24,45,0,0.0,0,0
Sofyan_Amrabat_709,0,0,125,2,102.5,172912,50,0.36,0.43,0.07,19.46,15,0,27.0,159.0,929,0,0,0,0,0,2023/24,50,10,6.0,26,6
Solly_March_140,1,6,134,2,126.5,109345,61,0.97,3.07,2.1,10.5,11,3,46.4,197.4,555,0,0,0,0,0,2023/24,65,7,139.0,39,1
Son_Heung-min_516,10,25,707,8,921.9,85971,100,7.87,19.36,11.49,53.77,51,17,304.7,993.2,2934,1,0,0,0,0,2023/24,90,34,1131.0,213,1
Stefan_Bajcetic_292,0,0,3,0,0.3,535928,47,0.0,0.0,0.0,0.88,2,0,0.8,7.8,25,0,0,0,0,0,2023/24,50,0,0.0,1,0
Stefan_Ortega Moreno_361,0,2,114,1,0.0,88248,36,0.0,0.0,0.0,7.17,7,0,17.3,171.2,632,0,0,0,0,20,2023/24,40,5,0.0,22,0
Steve_Cook_441,0,0,0,0,0.0,56917,45,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,2023/24,45,0,0.0,0,0
Steven_Alzate_123,0,0,0,0,0.0,235382,44,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,2023/24,45,0,0.0,0,0
Steven_Benda_692,0,0,0,0,0.0,428971,40,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,2023/24,40,0,0.0,0,0
Sven_Botman_405,2,4,298,3,62.9,220237,45,0.54,1.16,0.62,31.58,29,2,55.5,386.8,1375,1,0,0,0,0,2023/24,45,15,104.0,51,2
Sydie_Peck_759,0,0,3,0,0.1,552425,44,0.0,0.0,0.0,0.12,0,0,0.0,0.0,9,0,0,0,0,0,2023/24,45,0,0.0,1,0
Tahith_Chong_586,2,3,222,0,206.3,222677,44,1.33,4.03,2.7,47.8,51,4,81.6,303.6,1972,0,0,0,0,0,2023/24,50,20,310.0,78,4
Taiwo_Awoniyi_437,3,5,247,3,134.4,210156,63,0.9,5.75,4.85,15.61,21,6,74.2,303.2,1036,0,0,0,0,0,2023/24,65,12,308.0,67,2
Takehiro_Tomiyasu_25,1,4,244,6,141.8,223723,45,0.68,2.42,1.74,14.03,10,2,52.8,247.0,1140,0,0,0,1,0,2023/24,45,10,143.0,70,0
Tanguy_Ndombélé Alvaro_505,0,0,0,0,0.0,231372,44,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,2023/24,45,0,0.0,0,0
Tariq_Lamptey_139,3,0,155,1,173.7,232792,39,0.9,1.24,0.34,14.35,20,0,37.6,144.6,908,0,0,0,0,0,2023/24,40,10,60.0,31,3
Tawanda_Chirewa_750,0,0,21,0,24.7,497606,44,0.07,0.23,0.16,1.45,2,0,6.6,22.0,138,0,0,0,0,0,2023/24,45,1,21.0,8,1
Taylan_Harris_848,0,0,0,0,0.0,551995,45,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,2023/24,45,0,0.0,0,0
Tayo_Adaramola_763,0,0,0,0,0.0,501468,40,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,2023/24,40,0,0.0,0,0
Ted_Curd_858,0,0,0,0,0.0,518892,40,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,2023/24,40,0,0.0,0,0
Teddy_Sharman-Lowe_847,0,0,0,0,0.0,499857,40,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,2023/24,40,0,0.0,0,0
Teden_Mengi_393,0,1,345,1,83.0,244856,39,0.56,1.1,0.54,55.92,59,1,76.0,579.6,2467,0,0,0,0,0,2023/24,40,28,95.0,42,3
Temple_Ojinnaka_853,0,0,0,0,0.0,514362,45,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,2023/24,45,0,0.0,0,0
Terence_Kongolo_274,0,0,0,0,0.0,109434,40,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,2023/24,40,0,0.0,0,0
Thiago_Alcántara do Nascimento_310,0,0,3,0,0.4,61558,47,0.0,0.0,0.0,0.03,1,0,0.1,0.6,5,0,0,0,0,0,2023/24,50,0,0.0,1,0
Thiago_Emiliano da Silva_217,1,12,604,7,138.7,51090,50,0.58,1.31,0.73,42.72,45,3,110.6,797.0,2525,0,0,0,0,0,2023/24,50,28,165.0,98,4
Thilo_Kehrer_537,0,0,7,0,0.7,201057,42,0.0,0.0,0.0,0.47,1,0,0.9,8.6,19,0,0,0,0,0,2023/24,45,0,0.0,2,2
Thomas_Cannon_649,0,0,3,0,0.0,461416,45,0.0,0.0,0.0,0.28,0,0,0.0,0.0,1,0,0,0,0,0,2023/24,45,0,0.0,1,0
Thomas_Kaminski_614,0,3,642,2,10.0,54738,45,0.04,0.04,0.0,79.15,85,0,112.2,1116.6,3405,0,0,0,0,144,2023/24,45,38,0.0,86,3
Thomas_Partey_15,0,0,142,5,122.9,167199,48,0.58,1.01,0.43,8.45,5,0,27.8,117.6,785,0,0,0,0,0,2023/24,50,9,37.0,24,3
Thomas_Strakosha_116,0,0,24,0,0.0,140200,39,0.01,0.01,0.0,1.68,2,0,4.3,42.8,135,0,0,0,0,6,2023/24,40,1,0.0,4,0
